id,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21
14699,0.40181,0.6135,0.55738,0.5121100000000001,0.5350199999999999,0.64935,0.33819,0.61917,0.26150999999999996,0.76376,0.46598999999999996,0.5585899999999999,0.42011000000000004,0.52278,0.45885,0.38273,0.57608,0.5533600000000001,0.38784,0.5051899999999999,0.31281
26931,0.43806000000000006,0.58999,0.55386,0.56128,0.52299,0.62102,0.35049,0.5556,0.33037,0.6879,0.47978000000000004,0.5655600000000001,0.44273999999999997,0.51065,0.4676,0.40334000000000003,0.56109,0.53542,0.42594,0.47316,0.3238
24784,0.37861,0.35911,0.76059,0.22086,0.27712,0.41723999999999994,0.58835,0.6373800000000001,0.38885,0.52283,0.2076,0.242,0.25553000000000003,0.72251,0.44198000000000004,0.31219,0.7282,0.79495,0.41618999999999995,0.71715,0.6389699999999999
40201,0.23360999999999998,0.35407,0.84741,0.29252,0.26236,0.5264800000000001,0.46128,0.72304,0.29431999999999997,0.56104,0.17923,0.26495,0.16795,0.70722,0.49057,0.17948,0.83152,0.8334799999999999,0.42399,0.7076399999999999,0.54964
61811,0.5593,0.45202,0.53341,0.41621,0.49808,0.42853,0.46326999999999996,0.48606000000000005,0.51125,0.57014,0.45174,0.47038,0.47977,0.5211,0.38608000000000003,0.46876999999999996,0.5198699999999999,0.55476,0.45075,0.55933,0.51994
119349,0.40066999999999997,0.51761,0.6270100000000001,0.45193,0.42562,0.42503,0.4276,0.6088399999999999,0.34822,0.66071,0.38214000000000004,0.48063,0.36158,0.59121,0.45585,0.3687,0.6277699999999999,0.63149,0.39629000000000003,0.54797,0.39676
61319,0.5756600000000001,0.37592,0.66301,0.37527,0.28905,0.16829000000000002,0.72659,0.38111,0.49313,0.36036,0.33013000000000003,0.37706,0.39187,0.73382,0.5956199999999999,0.40278,0.59955,0.6739,0.65263,0.5159600000000001,0.57929
74183,0.49405,0.49583999999999995,0.5755,0.43376000000000003,0.46271,0.51237,0.45965,0.53256,0.41765,0.59049,0.41633000000000003,0.45345,0.433,0.55514,0.41535,0.43686,0.56265,0.58921,0.4166,0.55835,0.47998
119043,0.54118,0.55191,0.47801000000000005,0.55095,0.5674600000000001,0.4697,0.36239,0.49456999999999995,0.45861,0.65462,0.53258,0.59282,0.51769,0.45478,0.39389,0.48673999999999995,0.48418999999999995,0.47921,0.41578000000000004,0.47168999999999994,0.37379
130695,0.5678300000000001,0.34052,0.66035,0.37822,0.32966,0.3927,0.63537,0.39831,0.53064,0.32013,0.33424,0.32576,0.40819,0.64654,0.48986999999999997,0.41668999999999995,0.59814,0.66086,0.57643,0.5764699999999999,0.6510600000000001
97990,0.5271899999999999,0.67825,0.56958,0.5173800000000001,0.40752,0.51212,0.6711,0.4251,0.1644,0.60468,0.44406999999999996,0.5446300000000001,0.4463,0.73811,0.73202,0.41635,0.53356,0.57257,0.64144,0.36688000000000004,0.30496
89228,0.59316,0.36564,0.62889,0.39552,0.34384000000000003,0.23629,0.65978,0.37663,0.53395,0.3666,0.36825,0.39505999999999997,0.42735,0.66446,0.5392899999999999,0.42245,0.5726,0.6349199999999999,0.62738,0.5239199999999999,0.58975
102907,0.43362,0.51036,0.7015100000000001,0.38708000000000004,0.31637,0.5300199999999999,0.64605,0.51405,0.23315999999999998,0.51822,0.30954,0.37825,0.33018000000000003,0.75565,0.64713,0.32228,0.65883,0.70124,0.58805,0.52559,0.46963999999999995
80811,0.5300199999999999,0.53792,0.59449,0.45566,0.40371,0.50656,0.5997899999999999,0.44835,0.33509,0.5203,0.40576999999999996,0.45265,0.43478999999999995,0.65784,0.56867,0.4281,0.55705,0.6004,0.55095,0.48241000000000006,0.45458999999999994
113634,0.4603,0.6173,0.54901,0.51284,0.51107,0.59685,0.43718,0.54078,0.25534,0.70422,0.47411000000000003,0.56239,0.44422,0.57526,0.54182,0.39571,0.5505399999999999,0.54561,0.48961000000000005,0.45907,0.3214
4571,0.4551,0.46938,0.6656,0.44759,0.37375,0.47558,0.55027,0.49211000000000005,0.32944,0.50915,0.36601999999999996,0.43758,0.36851,0.66319,0.59406,0.33043,0.6339100000000001,0.6477,0.58863,0.5063300000000001,0.45527
106795,0.43356999999999996,0.46651000000000004,0.65603,0.42151000000000005,0.3949,0.44781000000000004,0.5040600000000001,0.54388,0.34712,0.5694100000000001,0.36479,0.44123999999999997,0.36064,0.63689,0.5346,0.33486,0.63757,0.65012,0.5222399999999999,0.5411600000000001,0.45443999999999996
106295,0.63407,0.6984,0.3735,0.62744,0.6249399999999999,0.53615,0.4278,0.41108,0.38927,0.69676,0.62247,0.68078,0.6166,0.46262,0.4557,0.58837,0.37465,0.38745,0.44443999999999995,0.36353,0.28288
63231,0.58268,0.29181999999999997,0.65555,0.37825,0.34769,0.37763,0.60309,0.38374,0.59101,0.29122,0.34624,0.32522,0.4206,0.60864,0.45993999999999996,0.41261000000000003,0.59429,0.64923,0.5894199999999999,0.58935,0.68261
84431,0.32448,0.36052,0.79727,0.31305,0.26986,0.41972,0.53264,0.6342,0.34394,0.51098,0.22003000000000003,0.29762,0.22699,0.71507,0.5193800000000001,0.23815,0.76952,0.79091,0.48433999999999994,0.65601,0.55504
128607,0.46576999999999996,0.52205,0.63092,0.48917,0.38069000000000003,0.3679,0.5481199999999999,0.49383999999999995,0.34865,0.5602699999999999,0.39044,0.49113999999999997,0.38585,0.66032,0.58099,0.37599,0.6060300000000001,0.6228100000000001,0.54293,0.46883,0.39158000000000004
34603,0.5311600000000001,0.48548,0.61765,0.45993999999999996,0.39171999999999996,0.50127,0.59327,0.42633999999999994,0.36839,0.46258999999999995,0.39774,0.43726000000000004,0.42693000000000003,0.64964,0.57829,0.40075,0.57458,0.60888,0.59446,0.48693000000000003,0.48533999999999994
46889,0.40773000000000004,0.49691,0.62979,0.4506,0.45438,0.61255,0.40105999999999997,0.58812,0.33676,0.62154,0.39261,0.45281000000000005,0.37831,0.5609,0.45603,0.35159,0.62553,0.6196699999999999,0.43236,0.56309,0.43871000000000004
140169,0.44883,0.6147,0.61298,0.46296000000000004,0.41336000000000006,0.55506,0.57023,0.5241399999999999,0.19435999999999998,0.6463300000000001,0.40178,0.49683999999999995,0.39208000000000004,0.69409,0.6368699999999999,0.36619,0.59313,0.61573,0.55245,0.45995,0.34959
87848,0.45923,0.43611000000000005,0.68099,0.40271,0.33996,0.38768,0.58178,0.5028199999999999,0.37496,0.49043000000000003,0.33237,0.39915,0.35078000000000004,0.683,0.56089,0.34333,0.6451899999999999,0.67753,0.55735,0.5424100000000001,0.50063
108838,0.45202,0.4697,0.6775800000000001,0.40092,0.34502,0.42788000000000004,0.59448,0.50954,0.32385,0.51978,0.33576999999999996,0.40789000000000003,0.35006,0.70145,0.59104,0.33729000000000003,0.6430899999999999,0.67628,0.56903,0.53036,0.47625
98450,0.5473,0.5152399999999999,0.5624,0.48117,0.43196,0.41307,0.53965,0.45242,0.43455,0.52973,0.43201999999999996,0.48108999999999996,0.45856,0.59443,0.48362,0.46787,0.5341,0.5716600000000001,0.48618999999999996,0.49021000000000003,0.45576000000000005
48326,0.54162,0.40201,0.6470100000000001,0.39974,0.34329,0.37535,0.62136,0.43065,0.47108999999999995,0.40031,0.34854,0.37172,0.40267,0.65789,0.51354,0.4132,0.5959300000000001,0.65145,0.55686,0.5485,0.5762
151028,0.38077,0.47839,0.71436,0.40644,0.32366,0.41973,0.5491199999999999,0.57563,0.30616,0.5706399999999999,0.30432,0.40463000000000005,0.30041999999999996,0.70803,0.57499,0.30405,0.68992,0.70915,0.5129600000000001,0.54923,0.44117
49831,0.48286999999999997,0.64327,0.49635,0.60388,0.56738,0.64707,0.34722,0.5201600000000001,0.3335,0.71267,0.53275,0.61482,0.49683999999999995,0.48485,0.46646000000000004,0.45491000000000004,0.50552,0.48165,0.42482,0.43,0.28588
115577,0.6060300000000001,0.54584,0.42917,0.53042,0.59253,0.49141999999999997,0.37239,0.46618000000000004,0.53861,0.62722,0.55072,0.56726,0.56886,0.41512,0.30488000000000004,0.57086,0.43005,0.4508,0.35152,0.50071,0.43817
26209,0.46536000000000005,0.65153,0.60706,0.46611,0.39605,0.59396,0.61742,0.5071399999999999,0.16537000000000002,0.63138,0.39539,0.48177,0.40048,0.72117,0.6508,0.3965,0.57868,0.61706,0.54145,0.44891000000000003,0.35043
69717,0.47976,0.33111,0.72644,0.35008,0.29175999999999996,0.33696,0.62845,0.46568000000000004,0.44919,0.37732,0.28884,0.32778,0.33061,0.70296,0.56193,0.31718,0.67377,0.71783,0.61662,0.5838300000000001,0.60465
128199,0.6066,0.61624,0.48113,0.55807,0.50848,0.44261000000000006,0.55697,0.38306,0.35149,0.59121,0.53154,0.6020399999999999,0.53547,0.59067,0.59265,0.48836,0.45798,0.48294,0.59638,0.37366,0.34109
3857,0.60223,0.68905,0.48593000000000003,0.5748800000000001,0.48708,0.5409,0.61534,0.37138000000000004,0.25006,0.59541,0.52412,0.59746,0.53286,0.64359,0.66013,0.49456999999999995,0.45413000000000003,0.48841999999999997,0.61417,0.33976,0.30496999999999996
141664,0.56703,0.53459,0.43498000000000003,0.5409,0.60427,0.56394,0.28289000000000003,0.5219199999999999,0.5930300000000001,0.64563,0.53719,0.54079,0.55624,0.3542,0.19116,0.59142,0.44513,0.45671999999999996,0.22488000000000002,0.55311,0.45826999999999996
362,0.44655,0.66495,0.55299,0.5281399999999999,0.49733999999999995,0.66462,0.45346000000000003,0.54987,0.20551999999999998,0.71507,0.46471999999999997,0.55466,0.43805,0.5957,0.55379,0.40868000000000004,0.55169,0.5515,0.46135,0.4494,0.29908
27252,0.54404,0.59558,0.6059399999999999,0.4478,0.36580999999999997,0.53113,0.71149,0.41093999999999997,0.2297,0.51179,0.39321,0.45011,0.42951000000000006,0.7502800000000001,0.69034,0.41748,0.55432,0.61525,0.6389699999999999,0.43456999999999996,0.4243
127591,0.51688,0.40796,0.67619,0.33158000000000004,0.30673,0.28926,0.68704,0.46118000000000003,0.41551000000000005,0.44843999999999995,0.31032,0.3573,0.36171,0.73651,0.57521,0.37446999999999997,0.6257199999999999,0.6963699999999999,0.59591,0.55989,0.5677399999999999
88852,0.47836999999999996,0.60101,0.55443,0.52478,0.48998,0.6520600000000001,0.44441,0.51851,0.30605,0.63454,0.45861,0.51761,0.45261999999999997,0.5596,0.49187,0.4351,0.54447,0.55006,0.44366000000000005,0.4786,0.372
71904,0.54396,0.43427,0.6575300000000001,0.40542,0.33931999999999995,0.45992,0.67242,0.39869,0.3766,0.39439,0.35473000000000005,0.38175,0.40299,0.70702,0.62274,0.37540999999999997,0.59882,0.65108,0.66142,0.50643,0.54764
149847,0.54556,0.6150800000000001,0.54492,0.53188,0.45564,0.5444,0.57335,0.42483000000000004,0.28381999999999996,0.57384,0.47013999999999995,0.53822,0.47712,0.63561,0.613,0.44435,0.51561,0.54135,0.57834,0.40808,0.36043000000000003
53680,0.4861,0.50378,0.62168,0.44758000000000003,0.39673,0.4658,0.5501699999999999,0.49281,0.35593,0.53837,0.38629,0.44753000000000004,0.40125,0.6419100000000001,0.53895,0.394,0.593,0.62234,0.5213800000000001,0.51031,0.4548
58227,0.47641999999999995,0.55867,0.57881,0.50846,0.4618,0.56484,0.4651,0.51054,0.334,0.60293,0.43875,0.50531,0.43335,0.57875,0.5081600000000001,0.4123,0.56487,0.57157,0.47658999999999996,0.48452,0.39189
150188,0.5596399999999999,0.35878000000000004,0.6757,0.44225,0.32697,0.37499,0.6537,0.35184,0.45732,0.3075,0.36125,0.39021,0.40453,0.6803100000000001,0.63038,0.35125,0.61075,0.64564,0.7222,0.49003,0.5705899999999999
89739,0.49958,0.5319,0.59412,0.47229,0.43817,0.56609,0.52571,0.47871,0.32805,0.5534899999999999,0.42117,0.47168999999999994,0.43116000000000004,0.6148399999999999,0.54681,0.40131999999999995,0.56822,0.5888,0.53638,0.49071000000000004,0.43591
142836,0.5814699999999999,0.24752,0.66415,0.35331,0.34445,0.24161999999999997,0.6036600000000001,0.38663000000000003,0.62888,0.303,0.34394,0.34186,0.40793,0.61647,0.47512,0.38211999999999996,0.60768,0.65855,0.63289,0.59228,0.6842199999999999
142225,0.5228,0.53181,0.48927,0.5468,0.57439,0.5908100000000001,0.31345,0.51753,0.48457,0.63475,0.5183399999999999,0.55028,0.51254,0.4154,0.32559,0.49418,0.49558,0.48672,0.35239000000000004,0.51636,0.41728999999999994
81977,0.39416999999999996,0.55983,0.63005,0.49223,0.45048999999999995,0.65069,0.42344,0.57886,0.25014000000000003,0.64731,0.40512,0.48922,0.3762,0.5949399999999999,0.53471,0.33626999999999996,0.6251399999999999,0.61115,0.47392,0.50897,0.36826
10687,0.34076,0.34296,0.8185100000000001,0.2801,0.26038,0.59301,0.57875,0.59887,0.29961,0.44401999999999997,0.20307999999999998,0.2386,0.23035999999999998,0.73937,0.56181,0.21816999999999998,0.7749,0.80507,0.55103,0.67214,0.61771
98158,0.45852,0.46333,0.68409,0.36030999999999996,0.34768000000000004,0.54898,0.6139399999999999,0.5077,0.29941,0.50234,0.32203000000000004,0.3623,0.35231999999999997,0.7098300000000001,0.5888399999999999,0.33529000000000003,0.64337,0.68724,0.57696,0.56082,0.52468
119603,0.41984,0.43963,0.69018,0.35518,0.34998,0.40345,0.55387,0.56619,0.34679,0.55975,0.31465,0.38693,0.32516999999999996,0.6846,0.53398,0.32211999999999996,0.66608,0.69847,0.51369,0.58339,0.50046
129087,0.52974,0.4502,0.62995,0.444,0.38088,0.53403,0.57721,0.43438999999999994,0.41556000000000004,0.42421000000000003,0.37718,0.39333,0.42103,0.62792,0.5189,0.41452,0.58321,0.6227600000000001,0.5465,0.52784,0.5392899999999999
71347,0.34603,0.46807,0.82573,0.2571,0.20756999999999998,0.57604,0.7518100000000001,0.57396,0.10982,0.50261,0.18577,0.26025,0.21409,0.89874,0.75497,0.20382999999999998,0.76953,0.8296899999999999,0.66322,0.59296,0.5290100000000001
141616,0.73949,0.6614,0.34218000000000004,0.61442,0.6048,0.41373999999999994,0.53135,0.30439,0.49087,0.5978899999999999,0.6366,0.66811,0.66837,0.48586999999999997,0.47183,0.6513899999999999,0.3216,0.36735999999999996,0.51603,0.33942,0.34672
137192,0.53992,0.41193,0.57717,0.4548,0.45928,0.44887,0.45455,0.4667,0.52728,0.48433999999999994,0.42854,0.44572,0.45565,0.51874,0.39902,0.44038,0.55375,0.57449,0.47095,0.5542100000000001,0.53738
12627,0.35131,0.42068999999999995,0.69558,0.35501,0.40415,0.5726100000000001,0.39915,0.65951,0.36036,0.61648,0.31440999999999997,0.36794,0.30848000000000003,0.58615,0.40681999999999996,0.30472,0.6926399999999999,0.6965600000000001,0.38439,0.65684,0.51678
18621,0.4895,0.40944,0.66967,0.33339,0.35048,0.52999,0.59027,0.50756,0.41528000000000004,0.45488,0.31216,0.31433,0.37024,0.65789,0.46741000000000005,0.39227,0.62603,0.68617,0.48606000000000005,0.62037,0.6106600000000001
145201,0.4933,0.53662,0.57722,0.45255,0.45171000000000006,0.54132,0.49381,0.5181899999999999,0.36277,0.5954699999999999,0.41852,0.46555,0.43281000000000003,0.58814,0.4704,0.43361000000000005,0.56006,0.58807,0.44772,0.52545,0.44595
41250,0.33448,0.4523,0.76221,0.27529000000000003,0.29444000000000004,0.591,0.56791,0.65905,0.24966,0.57853,0.22382,0.27566,0.24914,0.73666,0.5083,0.28699,0.7349,0.78225,0.42399,0.67176,0.55161
106167,0.49118,0.57618,0.58487,0.50453,0.42494,0.4309,0.54311,0.48475,0.31198000000000004,0.6025,0.43035,0.52486,0.42456000000000005,0.64328,0.58273,0.40793,0.5645899999999999,0.58373,0.53557,0.44538,0.36095
64242,0.5022800000000001,0.57484,0.58217,0.5168,0.43913,0.54518,0.53591,0.46308,0.29617,0.5684899999999999,0.44048000000000004,0.5121,0.44006000000000006,0.6268,0.58803,0.40712,0.5567300000000001,0.57153,0.5553100000000001,0.4435,0.37976
96856,0.5818,0.68871,0.48496999999999996,0.59409,0.5000899999999999,0.5724199999999999,0.56229,0.39579000000000003,0.27143,0.61061,0.5271100000000001,0.60034,0.52993,0.60869,0.61423,0.4996,0.45961,0.48344,0.5625899999999999,0.35298,0.29856
106463,0.517,0.49916000000000005,0.64436,0.39616,0.34171999999999997,0.47338,0.66596,0.45361999999999997,0.33032,0.47483000000000003,0.34674,0.38687,0.39299,0.7176600000000001,0.59101,0.40354,0.59497,0.65695,0.57033,0.51798,0.50989
153555,0.30844,0.36427,0.75574,0.32650999999999997,0.36508,0.62061,0.39141,0.6822699999999999,0.35858,0.56828,0.26492,0.30904,0.26092,0.59949,0.40668000000000004,0.25246,0.74741,0.7448100000000001,0.3928,0.6994,0.56542
106293,0.45305,0.57892,0.635,0.45487,0.3877,0.59846,0.57889,0.51156,0.22904000000000002,0.57958,0.37654,0.44714,0.38447,0.68988,0.60828,0.37327,0.60501,0.6339,0.53632,0.48732,0.40533
120673,0.47436999999999996,0.60185,0.57611,0.50015,0.45557,0.5648,0.50745,0.5112399999999999,0.26731,0.63665,0.43888,0.51931,0.42978999999999995,0.6215,0.56448,0.40525,0.56162,0.57501,0.50675,0.46106,0.35754
119545,0.51956,0.51485,0.5559,0.47655,0.48311000000000004,0.55657,0.46269,0.48915,0.40307,0.57076,0.44948999999999995,0.48423,0.4622,0.5454100000000001,0.4544,0.44151999999999997,0.53937,0.5575,0.4683,0.5152,0.4558
96987,0.53447,0.5811,0.5733199999999999,0.50115,0.42886,0.53994,0.5886600000000001,0.43263,0.29343,0.5443399999999999,0.43953000000000003,0.49955,0.45436000000000004,0.65141,0.60828,0.42731,0.5392100000000001,0.57035,0.58027,0.43642,0.39907
40957,0.4872,0.71049,0.43935,0.63532,0.6277,0.67991,0.29185,0.54632,0.31772,0.80278,0.5806600000000001,0.67082,0.53252,0.43893999999999994,0.42248,0.4979,0.46438,0.4347,0.35586999999999996,0.41313999999999995,0.22716
129759,0.45616,0.44891000000000003,0.68688,0.37213,0.33136,0.45829,0.60431,0.51456,0.34704,0.49257,0.31413,0.36463,0.34515999999999997,0.70038,0.55397,0.35141,0.64737,0.6924399999999999,0.53667,0.56555,0.52503
61203,0.42068999999999995,0.65756,0.48886,0.55716,0.63151,0.78368,0.24301,0.62439,0.26172,0.82647,0.5383399999999999,0.61443,0.47989,0.43223,0.40110999999999997,0.41934,0.5232,0.48207,0.34331999999999996,0.49191999999999997,0.27775
55521,0.47888000000000003,0.5683600000000001,0.56722,0.49936,0.46966,0.52557,0.46591000000000005,0.52073,0.33161,0.63107,0.44456,0.51835,0.43641,0.57994,0.50312,0.41888000000000003,0.5576300000000001,0.56745,0.4662,0.48416000000000003,0.38051
107529,0.53528,0.40016999999999997,0.6542600000000001,0.40654,0.35595,0.45907,0.6117100000000001,0.42132,0.43772,0.39179,0.35605,0.37274,0.404,0.65533,0.5463600000000001,0.38522,0.60207,0.64683,0.6018100000000001,0.5401699999999999,0.5738300000000001
44164,0.36046999999999996,0.5027699999999999,0.7189300000000001,0.37743000000000004,0.34296,0.5927899999999999,0.53978,0.6039899999999999,0.22196999999999997,0.59278,0.29809,0.37614000000000003,0.2958,0.70845,0.57907,0.28670999999999996,0.69614,0.71545,0.50262,0.57475,0.45503000000000005
1812,0.48775,0.48618999999999996,0.69916,0.33583,0.2887,0.36823,0.75942,0.45515,0.24625,0.49506999999999995,0.3059,0.38358000000000003,0.33857,0.82931,0.73716,0.3137,0.6448,0.71118,0.7117399999999999,0.49863999999999997,0.48732
47308,0.29389,0.255,0.7783,0.24928000000000003,0.35852,0.59826,0.32606999999999997,0.7377,0.49546999999999997,0.53325,0.21866999999999998,0.22166999999999998,0.23781,0.5365,0.24122,0.26803,0.77409,0.78162,0.26915,0.82042,0.69225
137307,0.50344,0.5039399999999999,0.61939,0.43528999999999995,0.39505,0.48571000000000003,0.58008,0.47229,0.34419,0.5230899999999999,0.38736,0.43954,0.40936999999999996,0.65751,0.56333,0.39438,0.58539,0.62147,0.555,0.50532,0.46776
134809,0.42071000000000003,0.35051,0.77046,0.3192,0.27305999999999997,0.55247,0.61679,0.5191899999999999,0.36152,0.38411999999999996,0.24279,0.25988,0.29013,0.72096,0.55488,0.28661,0.7155600000000001,0.75946,0.57093,0.63207,0.63037
93095,0.39205999999999996,0.5109899999999999,0.61958,0.44272,0.47106000000000003,0.62163,0.36888000000000004,0.62349,0.33349,0.6655399999999999,0.39502,0.45765,0.37624,0.5422600000000001,0.41706000000000004,0.36073,0.62408,0.61711,0.37878,0.58101,0.42938000000000004
118083,0.4755,0.42121000000000003,0.67914,0.3775,0.36861,0.55069,0.58367,0.47948,0.34478000000000003,0.46607,0.34262,0.3734,0.36894,0.67419,0.58425,0.32289,0.6379600000000001,0.6684899999999999,0.61735,0.55533,0.54237
113682,0.5363,0.6153,0.54575,0.54756,0.46335,0.5816899999999999,0.54652,0.43105,0.28668000000000005,0.57225,0.47386000000000006,0.53925,0.47753,0.61678,0.59747,0.44335,0.51832,0.53661,0.56195,0.41046000000000005,0.35741
15090,0.54364,0.39116,0.63158,0.40286,0.36695,0.28633000000000003,0.59553,0.43593999999999994,0.49494,0.43735,0.37054000000000004,0.41253999999999996,0.40924,0.64183,0.51545,0.40171,0.59003,0.63593,0.57587,0.53669,0.55035
127759,0.62397,0.68799,0.49213999999999997,0.54056,0.44676000000000005,0.42996,0.6936100000000001,0.35501,0.26000999999999996,0.58158,0.50073,0.58054,0.52486,0.698,0.68534,0.51089,0.45181000000000004,0.51042,0.63059,0.33813000000000004,0.32028
116489,0.48713,0.56011,0.56247,0.50643,0.47153999999999996,0.48305,0.46525,0.5113800000000001,0.34857,0.62603,0.45175,0.53049,0.44128999999999996,0.5756,0.50543,0.41996000000000006,0.55333,0.56135,0.47717,0.47563,0.37638
140275,0.45153000000000004,0.57953,0.6267699999999999,0.47379,0.39487,0.61203,0.5462899999999999,0.5169699999999999,0.27860999999999997,0.5838300000000001,0.38043000000000005,0.4463,0.39177,0.6619,0.56008,0.39857,0.5988899999999999,0.62569,0.48796000000000006,0.49612,0.40776
62631,0.37783,0.3344,0.81857,0.26216,0.25426,0.6167600000000001,0.64323,0.5452899999999999,0.27995,0.40301,0.20785,0.22962,0.24602,0.7753899999999999,0.63131,0.20724,0.7628199999999999,0.8025399999999999,0.64854,0.65108,0.63939
132023,0.44493999999999995,0.50095,0.6664899999999999,0.41176,0.36563,0.517,0.57613,0.51947,0.28768,0.54402,0.34755,0.41403,0.35875999999999997,0.69014,0.5888,0.34194,0.63507,0.6642100000000001,0.55343,0.52695,0.46006
48994,0.38933,0.42857,0.7449899999999999,0.32153000000000004,0.28843,0.46907,0.60232,0.5804199999999999,0.31029,0.5130100000000001,0.25377,0.31401,0.28078000000000003,0.73669,0.55079,0.30168,0.70813,0.75355,0.50466,0.61592,0.54293
76461,0.51852,0.62324,0.51825,0.55315,0.49404,0.53225,0.46661,0.48476,0.36641999999999997,0.64746,0.4846,0.55811,0.48307,0.5604,0.48718999999999996,0.48493,0.50771,0.52281,0.44018,0.44242,0.34284000000000003
59732,0.46757,0.63727,0.5334800000000001,0.58268,0.50815,0.58838,0.40057,0.5160600000000001,0.38841,0.71237,0.48607,0.5805,0.46411,0.54762,0.48775,0.45592,0.5331600000000001,0.52491,0.43438000000000004,0.43756999999999996,0.29481999999999997
32030,0.56822,0.40759,0.64949,0.43911999999999995,0.3472,0.47973000000000005,0.65205,0.36376,0.42812,0.33585,0.37009000000000003,0.3804,0.4246,0.66984,0.59718,0.39258000000000004,0.5855199999999999,0.63159,0.66378,0.49996999999999997,0.57085
60183,0.48096000000000005,0.54128,0.6661199999999999,0.40292,0.33416999999999997,0.5355,0.68413,0.46715,0.22399000000000002,0.51146,0.34118000000000004,0.40326,0.36933,0.76259,0.6789,0.35369,0.6181399999999999,0.66961,0.62761,0.48841,0.45645
81475,0.45938999999999997,0.46321,0.65703,0.4203,0.38003000000000003,0.46245,0.54628,0.50832,0.34936,0.52554,0.36152,0.4251,0.37081,0.65522,0.5571,0.34625,0.62815,0.65061,0.55357,0.53162,0.47584
42999,0.61922,0.52344,0.45876999999999996,0.5639,0.54174,0.42161000000000004,0.42628999999999995,0.41146000000000005,0.5592199999999999,0.54672,0.53552,0.5632,0.55809,0.45401,0.36803,0.5573,0.44435,0.46481999999999996,0.42336999999999997,0.46243999999999996,0.43777
153346,0.44727,0.42973999999999996,0.6877800000000001,0.35170999999999997,0.34084000000000003,0.43986000000000003,0.58189,0.53522,0.36498,0.51073,0.31121,0.36114,0.33928,0.68685,0.52863,0.34348,0.65375,0.69684,0.5211,0.58737,0.53684
21578,0.5333100000000001,0.43133999999999995,0.62507,0.40124,0.39508000000000004,0.51245,0.57718,0.4475,0.42307,0.44998999999999995,0.37668,0.38854,0.42085,0.62837,0.51183,0.40407,0.5826899999999999,0.62675,0.55772,0.54995,0.5585100000000001
147013,0.49949,0.45569,0.62124,0.40828000000000003,0.39687,0.28223000000000004,0.56799,0.48767,0.4012,0.55813,0.38944,0.47248,0.39516999999999997,0.6583100000000001,0.56412,0.36622,0.59767,0.6282800000000001,0.5839,0.50937,0.45764
67946,0.48208,0.6462399999999999,0.57839,0.51268,0.43617,0.5785100000000001,0.56667,0.48675,0.20287,0.63473,0.43838,0.5294399999999999,0.43028999999999995,0.67128,0.63799,0.40318000000000004,0.5564100000000001,0.57681,0.55482,0.42168999999999995,0.32472
3612,0.60029,0.45393,0.59947,0.47731999999999997,0.37629,0.40542,0.6492,0.34684,0.44232,0.37589,0.41285,0.4392,0.46206,0.65299,0.5902,0.43906000000000006,0.5414800000000001,0.5896600000000001,0.64554,0.45855,0.5193300000000001
48909,0.6373800000000001,0.42294,0.56891,0.41961000000000004,0.38188,0.27858,0.6574,0.36,0.54551,0.39198,0.40723000000000004,0.41788000000000003,0.47934,0.6332300000000001,0.49216000000000004,0.49978999999999996,0.5142,0.58985,0.56608,0.50888,0.57618
128230,0.41849,0.51415,0.6581,0.4378,0.39683,0.5854199999999999,0.50556,0.5516,0.28168000000000004,0.57855,0.36275,0.43045,0.36049000000000003,0.6450600000000001,0.54881,0.33934000000000003,0.63726,0.64923,0.50462,0.5344899999999999,0.43775
48328,0.58536,0.58862,0.51737,0.53237,0.46458999999999995,0.36214,0.58495,0.39708000000000004,0.35895,0.5757800000000001,0.49382,0.5772,0.49915,0.62688,0.60653,0.4644,0.4908,0.52108,0.60285,0.38921,0.35525999999999996
44381,0.50508,0.5521199999999999,0.56855,0.49877,0.4545,0.47198,0.50595,0.48398,0.34834,0.5931,0.44519,0.51845,0.44361000000000006,0.59926,0.53445,0.42003999999999997,0.55113,0.5672,0.51485,0.46731000000000006,0.39216999999999996
37434,0.19569,0.47097,0.77569,0.32398000000000005,0.36595,0.66315,0.34164,0.81305,0.20774,0.7433,0.24145999999999998,0.34208,0.19907,0.63374,0.42076,0.21225,0.79251,0.77567,0.29495,0.70424,0.44758000000000003
57175,0.60658,0.60478,0.48941999999999997,0.57395,0.47753,0.3752,0.55795,0.38382,0.4134,0.56216,0.51268,0.5855199999999999,0.52715,0.58609,0.5455800000000001,0.5202600000000001,0.46241000000000004,0.49458,0.53717,0.38373,0.3545
123596,0.59043,0.52771,0.58818,0.39023,0.36851,0.31071,0.7418399999999999,0.38908000000000004,0.33576999999999996,0.51207,0.39858000000000005,0.46018000000000003,0.4425,0.7543,0.67402,0.42594,0.5382399999999999,0.61464,0.68018,0.45076000000000005,0.4656
110113,0.53942,0.5276,0.51203,0.53705,0.50627,0.4401,0.40515,0.48483999999999994,0.52461,0.60044,0.48377,0.5343600000000001,0.49395,0.48743000000000003,0.36854000000000003,0.50984,0.50455,0.51831,0.38232,0.49738000000000004,0.42053999999999997
